QuestionID,entailment_score,contradiction_score,obligation_coverage_score,composite_score
70e52d42a3e81f34,0.98844,0.46144,0.07142857142857142,0.53281
7100088d14ca0c0b,0.90337,0.41964,0.2,0.56124
72a2ef00efbf0add,0.9364,0.11083,0.13333333333333333,0.65297
751479f39f583add,0.94996,0.5085,0.0,0.48049
75d9f62399269906,0.99211,0.50158,0.0,0.49684
77032a5135185e5a,0.80747,0.24208,0.25,0.60513
7745e6835dca8da7,0.84164,0.45892,0.05263157894736842,0.47845
7962e3e212277a6f,0.33234,0.49704,0.14814814814814814,0.32782
7b4b43164ffc9850,0.95822,0.77741,0.18181818181818182,0.45421
7d558d02c4bbf149,0.15611,0.9891,0.0,0.05567
7e72d5e7e0a2db6a,0.00714,0.99445,0.0,0.00423
7f1c830da82da866,0.5123,0.8639,0.1111111111111111,0.25317
7f3aea4dd10070d3,0.53891,0.43864,0.0,0.36676
829c34c7283516fe,0.70853,0.02802,0.045454545454545456,0.57532
82a6b356975f406d,0.58338,0.47907,0.0,0.3681
82a8927d542d1853,0.63739,0.61129,0.0,0.34203
82f725c732ae7a2b,0.25681,0.80294,0.0625,0.17212
83a82dee2890f7f6,0.48497,0.44234,0.047619047619047616,0.36342
8406907914fd4631,0.97294,0.34108,0.041666666666666664,0.55784
85047f8a80746878,0.55001,0.23969,0.13333333333333333,0.48122
8654bedd3216ae1f,0.34825,0.96488,0.058823529411764705,0.1474
875b518529c4b526,0.5904,0.07836,0.0,0.50401
87b3fb7980bd81eb,0.17907,0.17459,0.0,0.33483
87caf84514e3f887,0.13862,0.50921,0.12903225806451613,0.25281
87ef62e0d006faaa,0.7966,0.46735,0.29411764705882354,0.54112
882f9f82acd19a89,0.98226,0.66024,0.19047619047619047,0.50417
8874e99271be8f43,0.02826,0.65495,0.0,0.12444
893a7357cbd50351,0.99031,0.091,0.07142857142857142,0.65691
8a04d72a26c939ba,0.41673,0.38403,0.3333333333333333,0.45534
8b28c491ec2d0ab7,0.36826,0.38348,0.3333333333333333,0.43937
8ce2259dc6e71b0d,0.61555,0.66191,0.05714285714285714,0.33693
8d84991a5909587e,0.95531,0.17317,0.058823529411764705,0.61365
8d918af3dcfbec2b,0.96621,0.95964,0.0,0.33552
8ed236ff338d88a3,0.33306,0.36369,0.23529411764705882,0.40155
8ef4cfd7ebdaadf7,0.46661,0.11901,0.04,0.46253
8ff811107a4ee8b8,0.92157,0.27296,0.21428571428571427,0.62097
91068642232852c9,0.04278,0.99435,0.0,0.01614
9614c06e16c565d7,0.94538,0.4527,0.05,0.51423
96d798bb5745edb9,0.60112,0.26102,0.14285714285714285,0.49432
96dd7fb90f0d4506,0.97891,0.91625,0.0625,0.37505
9768a0d5bd65f445,0.44604,0.25151,0.0,0.39818
978b7fa6206ed99c,0.69001,0.22666,0.15,0.53778
97c7d3b7917440d4,0.98289,0.08727,0.1,0.66521
97f881217fba3980,0.99264,0.02222,0.13333333333333333,0.70125
98a0c2a7b4b027e1,0.62287,0.18913,0.05263157894736842,0.49546
99894eeeba28bd18,0.33738,0.90163,0.017857142857142856,0.1512
99ca62611d077281,0.01283,0.99697,0.0,0.00529
9cf3cc36724f6e0b,0.67978,0.39172,0.125,0.47102
9d1d0a043b577574,0.49274,0.51855,0.13333333333333333,0.36917
9dcca7d2db679059,0.74787,0.02359,0.15384615384615385,0.62604
9eefde17032195be,0.9888,0.06884,0.15789473684210525,0.69262
9f077ab7df6c76ce,0.41514,0.84485,0.3333333333333333,0.30121
a0095772d4dac4c2,0.01405,0.78117,0.0,0.07763
a0cc497049092654,0.99092,0.20517,0.23809523809523808,0.67462
a1240196c395b5df,0.98833,0.36913,0.07142857142857142,0.56354
a170ca398f931e20,0.20398,0.48322,0.5,0.40692
a28ce7f4f87b2475,0.78068,0.79869,0.3684210526315789,0.45014
a2ab80afd91d9490,0.30263,0.80599,0.05263157894736842,0.18309
a3a19aa37566a2ea,0.07144,0.99023,0.15789473684210525,0.0797
a3ffd8cba8b185ce,0.88707,0.70496,0.125,0.4357
a46ea2a30ed4d228,0.99085,0.12996,0.16666666666666666,0.67585
a4aa991b98964d24,0.64892,0.9702,0.11764705882352941,0.26546
a691a85890c90a8b,0.84947,0.19722,0.0,0.55075
a77cf33461eb98cb,0.0037,0.99756,0.0,0.00205
a7f7d9d63f192560,0.64638,0.30038,0.0,0.44867
a806d0f5b2bb456a,0.52957,0.01952,0.05263157894736842,0.52089
a84bc92bd580b341,0.26342,0.62119,0.2777777777777778,0.30667
a9bb1c749ea20148,0.7605,0.01537,0.08333333333333333,0.60949
aaad912134041bf0,0.04452,0.91155,0.20833333333333334,0.11377
abf6ede439d25007,0.71428,0.18518,0.05263157894736842,0.52724
ac2ad7643441bccc,0.78685,0.3557,0.1875,0.53955
ac78963db2794d3f,0.50869,0.45864,0.07142857142857142,0.37383
ac911a0eff9a4199,0.80343,0.67232,0.0,0.37704
ad1026071413b309,0.99094,0.50266,0.23529411764705882,0.57452
af0e15d9ff48ce4c,0.44742,0.57456,0.29411764705882354,0.38899
afe9d027be4ce7a0,0.4581,0.47889,0.2857142857142857,0.42164
b1ed7df0963fc81e,0.48982,0.62374,0.0,0.28869
b324eeed3b2dbfb5,0.7346,0.27168,0.35294117647058826,0.60529
b41e7f623b67d9d8,0.45978,0.47613,0.05,0.34455
b6590b94d1986b99,0.80732,0.37105,0.0,0.47876
b69dd7a7e633b6f9,0.49942,0.0061,0.1111111111111111,0.53481
b981783e270d7821,0.72333,0.53329,0.29411764705882354,0.49472
bcd44cff1647a1a6,0.50506,0.63364,0.21428571428571427,0.3619
bd0405258de7df11,0.94855,0.8463,0.029411764705882353,0.37722
bea6e45a2a20ac11,0.98541,0.32435,0.0,0.55369
bf8dbc85e9684e38,0.02205,0.99373,0.0,0.00944
c043a71cc096f757,0.96946,0.6249,0.1111111111111111,0.48522
c2693bb49eec9c6a,0.02927,0.9953,0.0,0.01132
c2bb7517cc0b1ee4,0.31829,0.00784,0.2222222222222222,0.51089
c38c53bc6aa9b238,0.50894,0.96893,0.3333333333333333,0.29111
c3983d4281f5ba86,0.50239,0.25694,0.16666666666666666,0.47071
c3a4e4c9912cb55a,0.29747,0.5057,0.15,0.31392
c3a5f399228f92d1,0.34136,0.5371,0.13636363636363635,0.31354
c44365e0d9dd4298,0.58672,0.43857,0.13333333333333333,0.42716
c560c33b034310f3,0.97352,0.95408,0.5294117647058824,0.51628
c580189e439fdd82,0.73318,0.4405,0.15384615384615385,0.48218
c593222066d5ab12,0.93784,0.49768,0.05263157894736842,0.4976
c5f80a8277350ee7,0.61244,0.43354,0.038461538461538464,0.40579
c62b3b3fa31db5dc,0.75068,0.71637,0.4,0.4781
c6390aefe37d2671,0.33051,0.6442,0.07142857142857142,0.25258
c831734019e38dc2,0.54167,0.52935,0.1111111111111111,0.37448
cbabd8404259bc1b,0.98456,0.01238,0.08333333333333333,0.68517
cbc20707043b3b5b,0.02315,0.02328,0.16666666666666666,0.38885
cc9478973f98f9c1,0.43811,0.09068,0.1,0.48248
cdd8767d5a5c8258,0.98112,0.51088,0.1,0.52341
ce29292de49da6ce,0.08438,0.64532,0.0,0.14635
ce798392b8c537b2,0.28104,0.428,0.04878048780487805,0.30061
cf879bc0110805f1,0.75232,0.52573,0.06666666666666667,0.43109
cf87b42f0fb57871,0.79598,0.34057,0.09523809523809523,0.51688
cfd4b60c3e0a0714,0.69747,0.00893,0.10526315789473684,0.59793
d06ef5b0ad02a0d5,0.5747,0.27426,0.13333333333333333,0.47792
d0ba01534307f64d,0.07983,0.99592,0.0,0.02797
d10ef9da03007818,0.4735,0.83634,0.045454545454545456,0.22754
d209423111601ae6,0.9833,0.98075,0.0,0.33418
d2db63ca767e2f99,0.65294,0.45004,0.0,0.40097
d350ec23b14294f4,0.89464,0.44475,0.0625,0.50413
d3b28b91666c85a8,0.88535,0.61742,0.13333333333333333,0.46709
d3b792657587d724,0.69933,0.58045,0.25,0.45629
d83df3e055913084,0.38668,0.34618,0.08333333333333333,0.37461
d85055a0ad5ded82,0.52387,0.07112,0.0,0.48425
d88f6314a0e75736,0.4768,0.25063,0.15789473684210525,0.46135
d91580dae816cc66,0.98959,0.57607,0.07692307692307693,0.49681
d94c1a1e59b8ac3b,0.93045,0.03307,0.0,0.63246
daed0cb28fe96f72,0.90314,0.59418,0.21052631578947367,0.5065
db02fc6e11476afb,0.86216,0.10005,0.25,0.6707
dd42baac20bc0355,0.50722,0.54834,0.23076923076923078,0.39655
de7158b5abf68c42,0.0447,0.90414,0.0,0.04685
df17999c5fb1a018,0.55535,0.6467,0.24,0.38288
df912a39b990eb5a,0.70846,0.76138,0.0,0.31569
e01e9f1e9dd5fd16,0.49712,0.38971,0.08333333333333333,0.39691
e119af858acb51cb,0.97777,0.92944,0.08695652173913043,0.37843
e1b134af9770f96d,0.27302,0.02829,0.17647058823529413,0.47373
e2af457974759112,0.98395,0.00933,0.058823529411764705,0.67781
e392bab2f7e4668f,0.95321,0.42072,0.1111111111111111,0.54787
e45aa9efdd15853b,0.04429,0.7713,0.08333333333333333,0.11877
e497447bf4d38ab0,0.98765,0.92611,0.08333333333333333,0.38162
e534e7a14693fc5e,0.5039,0.15976,0.038461538461538464,0.46087
e59a36b91d192ad0,0.48392,0.15374,0.25,0.52673
e62eb421d10237be,0.41662,0.6818,0.09523809523809523,0.27669
e69a523e5ce89bc5,0.67408,0.53585,0.04,0.39274
e6a47db19f3cda4a,0.56029,0.02181,0.0,0.51283
e70258b6bc208bb5,0.30153,0.31984,0.17647058823529413,0.38605
e79618c95527cce1,0.19198,0.42171,0.0,0.25676
e80462dddc67847e,0.64207,0.64092,0.25,0.41705
e9cc4e5cc75f92df,0.52168,0.70697,0.38095238095238093,0.39855
ed6df4622ea2281d,0.53539,0.40735,0.23809523809523808,0.45538
efe9e731bf42813d,0.1872,0.51845,0.0625,0.24375
f0366d4bd04d76d9,0.54602,0.74594,0.29411764705882354,0.36473
f0b3aa79297f8b1e,0.33997,0.63228,0.058823529411764705,0.2555
f154238a2eddb2a5,0.98373,0.38478,0.0,0.53298
f17ce7e88c36b226,0.50017,0.38862,0.0625,0.39135
f2b71512e675c005,0.50214,0.5439,0.07142857142857142,0.34322
f2e9af8a4a1e147c,0.37294,0.03558,0.23809523809523808,0.52515
f4273e666bc17044,0.91939,0.84596,0.05555555555555555,0.37633
f75202225ecff487,0.71693,0.71242,0.043478260869565216,0.34933
f82a45e3fcf01003,0.49068,0.70285,0.3076923076923077,0.36517
f971ac5cc3e8f36b,0.75602,0.27596,0.0,0.49335
f97f2e0cde585232,0.09402,0.4428,0.42105263157894735,0.35742
f9c5f62b5e6793a8,0.98438,0.29853,0.1,0.59528
fa7fd8f4a6af7ff0,0.06027,0.50368,0.13333333333333333,0.22997
fab5a7a3171dcb25,0.53459,0.93945,0.22727272727272727,0.27414
fad966085d2d52bf,0.23692,0.14314,0.14285714285714285,0.41221
fc12fe9edf2636a3,0.5309,0.16128,0.041666666666666664,0.47043
fc4a4bacfaf37f0a,0.02853,0.99401,0.0,0.01151
fd7ec84882de46a0,0.3803,0.61025,0.07692307692307693,0.28232
fdc605c4b56e7d1c,0.99354,0.91391,0.05263157894736842,0.37742
fe1b5c9a36ded3fa,0.95993,0.6754,0.07692307692307693,0.45382
