QuestionID,entailment_score,contradiction_score,obligation_coverage_score,composite_score
1201243d-9f51-42cd-872e-a350cf9d52ed,0.56779,0.27773,0.0,0.43002
12cb5029-6fd0-4bdd-8ce4-e00f4b5f2e96,0.73721,0.33242,0.13333333333333333,0.51271
134b0050-73e7-43d1-a63f-3dbefc7da437,0.3701,0.02439,0.1,0.4819
1600509a-d5e1-456e-9e71-18e8b14ace7d,0.02555,0.97775,0.041666666666666664,0.02982
168d016c-f958-4e6c-b5c2-6f28c81d4e7a,0.71276,0.02881,0.2857142857142857,0.65655
17b49545-84f9-46a8-a7f0-1150e8f86170,0.61201,0.01035,0.07407407407407407,0.55858
17dc6201-7ec3-4a39-92f2-6174141199d2,0.84994,0.0762,0.4375,0.73708
18509a86-4ff8-457d-9d04-2ea36d92c4b2,0.36524,0.32774,0.16666666666666666,0.40139
18ad7ae1-0392-4860-ae50-891b4f1d3674,0.50356,0.58901,0.058823529411764705,0.32446
19b25aff-075e-487b-8d0f-32f969da18c3,0.02818,0.99501,0.0,0.01106
1ac35f2b-dc11-47c5-a445-5800b70253f6,0.83224,0.15932,0.0,0.55764
1b810301-9ad9-41fd-b54d-19505d2a1af4,0.33653,0.94125,0.125,0.17343
1c5e6df5-a5b4-4c4f-bb1c-1785da803124,0.01992,0.99546,0.0,0.00815
1d4c46fd-623e-496d-b794-ab110dc2a15b,0.24923,0.4908,0.125,0.29448
1da52f76-853c-47d7-904a-468f42a40ff5,0.9949,0.94076,0.0,0.35138
1f1cf043-510d-41f7-8b17-92b3b5e48ae7,0.92365,0.44322,0.0,0.49348
2295bb91-498a-4052-9d04-09d3642abe57,0.40151,0.02142,0.20833333333333334,0.52947
22de1d15-623f-4c1d-a571-0889153fe2a8,0.49282,0.02777,0.038461538461538464,0.50117
239394b9-5b11-460a-908d-3bfef7c1efbf,0.87,0.52521,0.09523809523809523,0.48001
25d918a7-2a6b-4590-86e5-6c2fa40dce60,0.70715,0.38318,0.1111111111111111,0.47836
266b8e30-e0d2-42b5-91da-6a71d0fba019,0.99269,0.07319,0.0,0.63983
26a579af-77ae-4c1a-b728-f18efe0ab700,0.56386,0.03118,0.08,0.53756
270bd76f-dfd8-4107-8248-afd60b9b37a2,0.53051,0.03184,0.2777777777777778,0.59215
27acb29a-d8b9-452f-aae8-9f92f94809da,0.9684,0.24379,0.0,0.57487
280d53b3-e089-49cd-8565-c93bf70ae5ee,0.5653,0.37778,0.056338028169014086,0.41462
299c2afd-6719-445e-a1f7-766d5a7be12e,0.46506,0.51685,0.12,0.35607
29c72821-4dde-4c3d-b9d2-a556177964d1,0.96221,0.67774,0.043478260869565216,0.44265
2a9002cd-d281-4918-ae30-abbd18a08d58,0.9625,0.06818,0.0,0.63144
2be91ffc-e5ec-491d-bd7c-8166daff98ce,0.01484,0.997,0.0,0.00595
2e51f25d-6ecc-4d0e-8e3b-c187a8e628dc,0.40093,0.17407,0.14285714285714285,0.45657
2e55518c-5a54-4478-9813-3e8590faf5a6,0.00645,0.41297,0.06666666666666667,0.22005
2f53f842-d438-466c-b455-7eb69015b84e,0.28008,0.09579,0.21739130434782608,0.46723
30d201ce-af6f-4e0a-8ec5-57b5ba73f307,0.06458,0.02129,0.06666666666666667,0.36999
313147b7-c591-4d7b-9d4c-da9f3aafe9df,0.88641,0.06078,0.058823529411764705,0.62815
3147288c-4936-4ce9-bc30-c6a812aa278c,0.85152,0.01869,0.0,0.61094
31ba2533-5ae4-4f75-bd54-af35d84c9cce,0.51175,0.81429,0.22988505747126436,0.30912
322ba7a7-d29c-405f-9aab-2ec74c0de748,0.51454,0.03605,0.029411764705882353,0.50263
332d77eb-3be3-4b49-a13d-ad7b0fb7e847,0.01717,0.99168,0.0,0.0085
361cb94b-401a-477e-a3cd-ed9e4fafe94e,0.08345,0.79714,0.0,0.09544
36eecfdb-ec1f-49c2-ac7d-364ca6108f59,0.48485,0.41632,0.015625,0.36138
38330ab5-facb-4bb3-a9d0-ff0da0562ff3,0.80526,0.10259,0.22727272727272727,0.64331
3a0a6e4d-2c5f-41ff-b88c-575ceaba1001,0.6301,0.46095,0.13636363636363635,0.43517
3c5a30b7-a782-47c3-906a-860b3bf15215,0.992,0.01277,0.05555555555555555,0.67826
3c780664-fcc2-4278-9480-833da16226c2,0.07726,0.99741,0.0,0.02662
3d548e84-caf5-46f2-a1f1-b2b1591ce394,0.29037,0.50393,0.058823529411764705,0.28175
3d74050e-2804-487f-aaa6-ebe9b9dcb6af,0.49598,0.1275,0.05263157894736842,0.4737
3d889f53-cf20-4e2e-b693-b4fc3d3cd16c,0.33197,0.81151,0.11428571428571428,0.21158
3e32bd73-84c0-4083-af8c-06db86f1195c,0.56739,0.08028,0.17391304347826086,0.55367
3e5c788d-ce4b-4578-83cd-f2d7bdaa414c,0.83868,0.10269,0.21739130434782608,0.65113
3e5ceee0-9338-473e-8d00-5fc378ac6b3f,0.04482,0.99562,0.0,0.0164
4097d393-e386-4704-a1ca-927cab626566,0.3958,0.87186,0.08333333333333333,0.20242
414b7ada-90cd-45d2-8019-c072ccce3654,0.32352,0.96768,0.0,0.11861
418d79de-a717-43cc-b648-9da16c1e16ee,0.34795,0.02162,0.18181818181818182,0.50272
43009224-2008-41cf-aec5-10ca5d12881f,0.76258,0.01997,0.11764705882352941,0.62009
43d3d0f6-2dd9-442b-94c8-761a0c24f336,0.98238,0.98689,0.0,0.33183
4489c1af-22ee-45b5-b4ff-1ddede0bb159,0.58829,0.2014,0.29411764705882354,0.56034
454fab18-30de-4cc5-8a6c-6cfc4caeb253,0.62677,0.17035,0.2,0.55214
46034332-ced8-46fc-8f25-0412c8982f70,0.95007,0.76261,0.1,0.42915
461d2359-63dd-409c-9495-d2b298af55ea,0.86577,0.35937,0.3125,0.6063
46b744b5-89a3-488a-8ac8-9f3a8196dd4a,0.03588,0.9891,0.0,0.01559
49044b42-914d-458d-acab-fb7227571b40,0.00525,0.99673,0.0,0.00284
4a1e8261-eede-4ce6-9682-ffbdc7de008f,0.91732,0.5013,0.0625,0.49284
4a5a9de2-26cb-4624-b76d-08196b77bf47,0.99355,0.99543,0.08,0.35937
4ac308b7-9ec7-4f2c-8010-45e5a12c64d4,0.46573,0.86261,0.07142857142857142,0.22485
4ade1f5f-7c9d-45d0-b321-01940dcbb881,0.33852,0.84044,0.0,0.16603
4b2e6ba9-8953-4a39-a0bc-f0aa7e5fb20e,0.04309,0.93159,0.11764705882352941,0.07638
4d814767-e346-4b20-aaea-065e6a2a64ce,0.02727,0.96894,0.0,0.01944
4fb7f750-1159-45f9-8649-615988f69510,0.77527,0.40749,0.045454545454545456,0.47108
4fcb9d6e-ac54-4d2f-b88a-bba74977389b,0.75376,0.18582,0.05555555555555555,0.54117
50077e7e-bf69-4791-be46-48efff0c61fb,0.98551,0.73331,0.0,0.4174
517bf92b-dc3d-4935-8eeb-ef98a9ff8b35,0.65636,0.02374,0.0,0.54421
5235abb8-2f86-44c2-813a-e90081a86cec,0.62624,0.07104,0.07352941176470588,0.54291
53af0731-41c0-4fe4-b8b7-41e1e648ccaa,0.8308,0.03956,0.08,0.62375
541d3172-c10b-4489-b538-e05e8eb65f99,0.61321,0.23343,0.05263157894736842,0.47747
5487dac4-b2e8-4944-a6fd-e67b47b15bf9,0.02099,0.96403,0.0,0.01899
5530324b-06de-42ca-939a-2da8590f5a55,0.71393,0.00531,0.3076923076923077,0.6721
56e467b7-dc75-40cf-87bb-8080b57ca7a6,0.00757,0.99614,0.0,0.00381
59d3b94a-7c6d-4e6f-a03f-412391efcca4,0.85652,0.28169,0.11764705882352941,0.56416
59d5b5e5-ae51-4e2a-adcd-5eecc40f0bfa,0.52315,0.17423,0.11764705882352941,0.48886
5a0b47c4-77ae-4abf-9601-d321863466c2,0.98425,0.05196,0.0,0.6441
5b035008-1c3b-40f5-85a0-6732f99a4b0b,0.99219,0.35738,0.23809523809523808,0.6243
5c0f883e-0f5b-484c-b0ef-be055d96fbc6,0.99265,0.79437,0.0,0.39943
5c834c98-605a-4c46-9761-5dcbb564ca1b,0.34334,0.67997,0.0,0.22112
5caf4dc7-aa36-4856-961f-3d0b2b0e7755,0.46563,0.94506,0.0,0.17352
5cecafa2-dbcd-429f-847b-1a428143dd3e,0.01948,0.99587,0.0,0.00787
628c2ab4-e071-4818-bae5-aa6f6193010f,0.98315,0.05127,0.034482758620689655,0.65545
63ce5cfb-e512-4bb6-90c0-8fde2972d944,0.53337,0.00526,0.15384615384615385,0.56065
64afda22-1279-47f5-bc91-82609d2e741f,0.94441,0.12292,0.0,0.60716
64ffe606-8491-4601-a361-2aa369b8b5e9,0.33123,0.15487,0.038461538461538464,0.40494
65fde3e1-8d47-47a9-9163-c0fe9681d5bb,0.71768,0.5713,0.24,0.46213
676ff8cf-b8d7-4929-a183-899a6546a2fe,0.03114,0.99552,0.0,0.01187
67a3d634-6906-413a-8d2f-c4d95236f2a0,0.75694,0.79562,0.0273972602739726,0.32957
67a7dd45-6989-4acf-837f-0f762f5de1ce,0.01771,0.98511,0.0,0.01087
684dfe65-c4b5-4c83-9c0c-a254d54c99fd,0.23257,0.44365,0.0,0.26297
68cac915-beda-496e-ad6e-11fc4d30aa5a,0.24763,0.60318,0.0,0.21482
6909d062-7928-4d5b-ba3b-d6eb259acd92,0.02533,0.66949,0.047619047619047616,0.13449
6b166127-f60d-47f6-a316-4d491261ed50,0.03626,0.36472,0.13636363636363635,0.2693
6b8c3f14-0dc1-45c9-82eb-29e0d857b4db,0.79408,0.00758,0.32142857142857145,0.70264
6bb37257-e797-49c5-8b98-9c2bbaa37bb4,0.06218,0.32927,0.2608695652173913,0.33126
6c48cd6e-1da3-46b5-83d7-54f78c4d9790,0.59067,0.01441,0.3333333333333333,0.63653
6c543070-6939-4357-8e00-9f65384909f9,0.08581,0.63658,0.07692307692307693,0.17538
6d876d32-7557-4149-875e-8c66f13f3485,0.38363,0.94983,0.0,0.1446
6db80283-c87a-40fa-94b1-4f55f125c7c1,0.30798,0.84253,0.0,0.15515
6f1b7a9a-da0f-41f7-9da0-140285aef7c8,0.98695,0.03344,0.0,0.65117
6f4197ca-4473-43a6-80a7-1146b8720714,0.99015,0.0151,0.2,0.72502
6f51d354-e1c2-4436-9748-83539c7c7e21,0.4938,0.56159,0.0,0.31074
6f8d3d81-bf0a-4758-8ae2-650f78da304a,0.62041,0.07032,0.125,0.55836
70051a99-e7dd-4661-84c6-88ad027a3f0d,0.58072,0.94175,0.0,0.21299
700bb499-59c3-484b-b42c-0d160e77f5cb,0.10978,0.99595,0.0,0.03794
714c3059-4663-4549-ae71-27b708bbe4af,0.00517,0.99697,0.0,0.00273
7333bd61-d852-41fd-9d4f-2ca2ab533a4b,0.99318,0.16833,0.058823529411764705,0.62789
7334bcf2-be2c-43e0-97d6-6dcb8a8ecb3d,0.01957,0.66349,0.0,0.11869
74844139-6413-4b76-a8f2-c6d9e23f1b0c,0.9506,0.04205,0.05263157894736842,0.65373
74c7d7a9-0b26-42bf-b75e-e096a0a2d7b8,0.01744,0.99607,0.0,0.00712
751d570d-6f12-430b-89c7-74d6de2add3c,0.30306,0.74637,0.14285714285714285,0.23318
75c5ad42-4c72-49cd-ba6e-b73bd0a42d46,0.99271,0.07064,0.09090909090909091,0.67099
7702b23b-0b2c-4a0c-a5df-054a9ca0309d,0.51341,0.15712,0.19230769230769232,0.5162
773d95a7-890f-480a-baa0-b2b5f8aa9a71,0.67849,0.54029,0.023529411764705882,0.38724
7899bd8e-63f2-432e-a269-7f4f45ee424d,0.74379,0.45059,0.07142857142857142,0.45488
78b23ee0-54eb-41f5-9966-8655daccfe7c,0.63007,0.23436,0.4,0.59857
7a141bbb-e40a-4694-a674-6097711db4d4,0.51324,0.93271,0.0,0.19351
7ad09a62-41f0-427f-a0d1-ff7a6321ff16,0.71056,0.02287,0.125,0.60423
7bddf057-b54a-4bb0-8619-6d4107ce4f1c,0.97956,0.07691,0.058823529411764705,0.65382
7dc9776c-2029-4bfc-919b-3ae5c63dd2f2,0.58509,0.45084,0.1,0.41142
7f2cb9c8-558b-4b71-8c16-aeb266ed192c,0.623,0.44398,0.25,0.47634
7fa94f0d-6a9b-4635-a821-62303b6a15f7,0.89398,0.84818,0.1,0.38193
7fae3838-79ff-4f20-b277-60a49087bad2,0.97646,0.06903,0.08333333333333333,0.66359
81810e12-e076-4e54-9a74-730d56a4c011,0.08755,0.01704,0.2,0.4235
81a17309-b63b-48d7-b588-3ab0408dbb06,0.48751,0.54054,0.0625,0.33649
82a5d231-d2b2-4b77-8828-76411b4fb211,0.77302,0.14839,0.0,0.54154
841639bb-5e91-4328-ae06-329fd0471767,0.00617,0.99833,0.0,0.00261
84ff09b4-0578-44ce-96b3-d0fad022fe20,0.12352,0.09352,0.1,0.37667
8577ff98-0539-44af-8c10-b68f6e30788b,0.64615,0.36616,0.02666666666666667,0.43555
85c841e8-8525-49b3-b0a3-c41478ddb561,0.20091,0.72396,0.08333333333333333,0.18676
862fd4cd-d2b2-4ac2-bbac-6a92fbaf959d,0.6919,0.0549,0.0,0.54567
86544c7c-895f-46d4-8020-209516361d2d,0.84241,0.08426,0.0,0.58605
874909e3-155b-4253-8f4e-00efc761557b,0.61009,0.87936,0.058823529411764705,0.26318
88fcf242-366c-4574-9381-24ad9fb34ff5,0.97143,0.99122,0.013157894736842105,0.33112
8913b451-a139-4ebb-a22c-c3daace77db2,0.99563,0.04295,0.014705882352941176,0.6558
8985b5e7-8c65-456e-a63c-30cd0633282c,0.53994,0.59681,0.038461538461538464,0.3272
89982811-16a2-4e14-bca1-237fa24ad9d9,0.986,0.94402,0.0,0.34733
8a723103-24f7-46fe-ac9c-e35009da1d64,0.00798,0.99733,0.0,0.00355
8acafb94-e262-4ede-8743-a8d710d6d1db,0.83573,0.51861,0.0,0.43904
8b0ab48e-9447-4d79-b8e8-8298cf040a42,0.6035,0.53625,0.0,0.35575
8bac47f6-f822-440e-9fdc-6c743ca843a1,0.00581,0.35633,0.07142857142857142,0.2403
8c4976b3-2059-42cc-b682-67ef9629ff97,0.93406,0.13456,0.07142857142857142,0.62364
8c5a2baa-c28e-4847-b2d3-c668fd64bffe,0.5844,0.83274,0.0,0.25055
8da7b6ca-b369-4bea-91c7-8a418e287463,0.07859,0.48424,0.0,0.19812
8ed87629-9937-475e-84f8-9a766e78e766,0.64267,0.03051,0.0,0.53739
8fe0fc5e-1800-4ebe-84e4-b40046edb706,0.00373,0.99667,0.0,0.00235
91e7dd0d-b9ec-4bd8-b384-c437b0b09819,0.1549,0.5359,0.08333333333333333,0.23411
92578312-de5f-4d6d-81e9-f947b4eb1fc2,0.30647,0.07057,0.21052631578947367,0.48214
92b257d8-c20e-4d4c-9617-5de39cd0eba1,0.35465,0.1271,0.2222222222222222,0.48326
931b0a3d-8191-48da-898b-472e7b2e9817,0.11425,0.52615,0.19047619047619047,0.25953
95d58b1e-6376-4eb4-9f3e-f7bd8defee80,0.65173,0.68837,0.0,0.32112
95e54a00-a22f-40b1-a7d1-93338856d922,0.528,0.33617,0.0,0.39728
9a905269-0b11-4c27-8fb8-c95360c7fe1b,0.02818,0.99639,0.0,0.0106
9aa9b6fc-7943-4e0b-84db-6fb68aeb69ae,0.42927,0.8369,0.0625,0.21829
9b251094-1ef7-4b59-8294-965352d085ee,0.93534,0.33229,0.06060606060606061,0.55455
9b9f8588-2458-48e0-af7b-7e17b91d9de3,0.98282,0.19897,0.07692307692307693,0.62026
9bbe10d0-e99f-431d-80c5-5f0ab9ff5ba9,0.20548,0.66956,0.0,0.17864
9bd38f26-b6ac-4062-b076-500c38063b1f,0.96502,0.9484,0.0,0.33887
9ca93bde-c138-47f8-a8ef-08c544ce4bed,0.98302,0.92531,0.0,0.35257
9cb2db59-4d4e-49c0-bf60-fa00256bf0eb,0.07638,0.99783,0.0,0.02618
9d92f7ec-2b65-4bef-9933-aaf5d4bc2b43,0.26361,0.05946,0.09523809523809523,0.43313
9da6a87b-8c68-498f-8543-082d60295b2a,0.99479,0.17655,0.03125,0.6165
9df1f42a-a37f-435a-b619-3ebe74b485e1,0.9945,0.50172,0.0,0.49759
9e0cfffd-f826-41c1-8d59-a2a9e6eb7b12,0.06796,0.25515,0.0,0.27094
9f25a5e6-9c85-4fbb-9889-7055898cd7d0,0.97263,0.88081,0.23529411764705882,0.44237
a1bae149-fdb2-4f97-8554-697bd700d489,0.88425,0.01851,0.16666666666666666,0.67747
a2bbafbd-3eeb-49de-89fa-ef6f5ba42dbc,0.29785,0.28771,0.045454545454545456,0.35186
a31e28ce-6473-4535-b0a3-99b2a5d3cb0b,0.04369,0.9952,0.0,0.01616
a4818cdd-3ca2-439e-975b-3b3960852f45,0.65509,0.03237,0.05405405405405406,0.55892
a4849e59-2a24-44cf-875f-dc4eff25a48d,0.56468,0.17817,0.1875,0.52467
a4c6c2e0-e40e-47c2-834e-ae8bdf7b131c,0.28618,0.65421,0.05263157894736842,0.2282
a6226307-af46-4a5d-be8d-9b59aefd2143,0.93679,0.28913,0.1,0.58255
a6a25d55-a060-4d71-a1a9-c2858649305d,0.96907,0.34407,0.0,0.54167
a725e5c3-ce01-443d-9b15-3a5fcc23f981,0.5449,0.03515,0.15384615384615385,0.55453
a884894d-b67f-4e53-8ce5-224028c008bc,0.02877,0.04016,0.045454545454545456,0.34469
aacdb4ee-528c-417b-8b83-f87b03859395,0.77032,0.22352,0.11538461538461539,0.55406
ab5590f0-4339-402f-b3d3-b773a5551d20,0.02372,0.99339,0.0,0.01011
ac062f33-6d86-433d-89dd-239ea7a49020,0.10205,0.55829,0.05555555555555555,0.19977
acaed041-7586-4154-a0f1-f79e9fb014e6,0.01578,0.99447,0.0,0.0071
ae5a3561-31e9-4072-bcdd-d9f1a9c49abb,0.87441,0.02665,0.07692307692307693,0.64156
aea0eb13-1959-4a68-838c-068219dcabf5,0.35801,0.15534,0.16666666666666666,0.45645
aeb7b10e-74ff-4dfd-a1b1-3e74c2b48d58,0.71121,0.36577,0.0,0.44848
af36dc58-130a-45b5-9c5a-eac3d3e69c88,0.45456,0.03718,0.14285714285714285,0.52008
b06586d3-6681-4179-b3cc-81970620ee12,0.56265,0.97709,0.4444444444444444,0.34333
b09fc77c-ab4a-4656-9662-185c35a2ec0b,0.02424,0.99588,0.0,0.00945
b15febfd-7251-4e97-9b83-4467f47c3f86,0.66056,0.63643,0.11764705882352941,0.38059
b1eedf94-4219-4ae0-b9f6-5e8e9c793032,0.99509,0.2339,0.05555555555555555,0.60558
b2c1e20e-fa70-4632-8624-a5cbbde45c40,0.99457,0.06093,0.0,0.64455
b3f2f260-9e0d-4f3e-96f3-d699a6e22191,0.84303,0.58333,0.05,0.43657
b6ef3bda-3419-406d-9992-7a44a280853d,0.83861,0.46714,0.0,0.45716
b96a881f-ca52-420f-b53a-2682b5fe903f,0.00555,0.18803,0.0,0.27251
ba14de33-789f-4a9a-a188-981cfb22d447,0.00128,0.01625,0.0,0.32834
ba3f060d-bcc3-4a0c-bc7a-1d1cc478c661,0.48171,0.51772,0.23809523809523808,0.4007
baed2f1d-76e5-4840-8e19-cc5297499f9a,0.02158,0.00838,0.0625,0.35857
bb42dfe9-eb4d-4042-a3c5-70f0da82a79c,0.54797,0.01039,0.0,0.51253
bd0cf33d-e089-4a0f-b6d9-184d9fc6d54d,0.00994,0.99677,0.0,0.00439
bf69914c-c162-48de-99ef-54a03e823055,0.53891,0.53217,0.11764705882352941,0.3748
bfb4ad04-f085-4a02-9890-a01a0b80fc75,0.46653,0.27476,0.0,0.39726
c30ea844-8692-46a4-b0f1-a48b90e25b98,0.13024,0.85283,0.1111111111111111,0.12951
c4bc7f3d-322f-42b3-b6b9-38fa87483bd3,0.70623,0.20965,0.08333333333333333,0.52664
c512fb21-73b1-4eba-8f1c-e0f9b8709cdc,0.41724,0.50558,0.0,0.30389
c591c2a1-3754-444b-a4ce-7bef1416944d,0.98261,0.53575,0.09090909090909091,0.51259
c5c6b51a-ea2a-4f35-9e19-c496c55d580d,0.05105,0.02406,0.0,0.34233
c650d57a-0d0e-4618-abb2-bc31b78db0c3,0.98967,0.97166,0.4,0.47267
c67834e9-24be-4935-942d-bd515729ce80,0.36249,0.41662,0.045454545454545456,0.33044
c69d69ad-026c-4931-8a8b-03bc5e8170b5,0.02913,0.32443,0.08333333333333333,0.26268
c72a3ee7-2dc6-42cb-9b33-917f363d9676,0.98899,0.33533,0.0,0.55122
c7ab44ca-a393-4987-96e1-5f7f92e53c0b,0.71105,0.16225,0.14814814814814814,0.56565
c8693ee6-a812-4721-b216-97377dcf77e2,0.48815,0.02174,0.3888888888888889,0.61843
c8b65ec8-2d56-4dff-83b8-658bae9d5c0b,0.02507,0.88434,0.0,0.04691
c96c5d3c-258b-4a08-b83f-87dacae29a41,0.592,0.00852,0.05555555555555555,0.54635
c979ac53-3eff-4d5b-bdf7-7ced7c5cf71e,0.51722,0.47569,0.07692307692307693,0.37282
ca444fe7-720d-4ef7-bfcd-df781a95fe5d,0.04497,0.99676,0.0,0.01607
ca4903c9-4fb6-4f94-ae6b-a1f3c25bdb3d,0.98877,0.22147,0.06451612903225806,0.61061
ca6a9ba0-ea6d-42e5-b5ee-4dcc13cbec2f,0.65471,0.1544,0.16666666666666666,0.55566
ca77b4e6-4d8b-4db8-baab-67bd0aed18e2,0.98874,0.57339,0.0,0.47178
cadff9b9-5dcb-4460-9379-67e859fb7325,0.79325,0.95219,0.0,0.28035
cbb55e00-e3ad-4953-bf46-75388bab5ba5,0.8738,0.88555,0.0,0.32942
ccc56abc-8b73-4f31-aaae-08c12a89e16b,0.98697,0.23009,0.0,0.58563
cd8b132c-30b0-4322-bd65-e685a5237ad9,0.61484,0.62269,0.05,0.34738
cdbddc86-6662-41ff-8544-f15135b04f5f,0.66503,0.49935,0.05,0.40523
ce03005b-eb3b-4a63-ae9f-46cce54f23f9,0.10251,0.98248,0.0,0.04001
ce16acab-6297-4b18-b573-0ebdb715d393,0.99435,0.10289,0.11764705882352941,0.6697
d0d90199-f757-4667-a276-21b80b36d279,0.27869,0.01632,0.0,0.42079
d10e788d-9975-4696-b75b-67122f6a1331,0.01256,0.72122,0.013888888888888888,0.10174
d3bac484-fdcf-4cd2-9272-a62658967b36,0.86773,0.3853,0.125,0.53581
d43a602a-3351-4efa-9650-bdc036d3b9da,0.50457,0.41589,0.05,0.37956
d46dbdfd-c277-4d12-b1d9-a5e2a39fc43e,0.31382,0.04313,0.1,0.4569
d49e1a21-3804-490e-bcd6-24414957de6a,0.60186,0.06767,0.18181818181818182,0.572
d5c5ede1-0442-45a8-bef0-387b0437128d,0.98132,0.49617,0.0,0.49505
d5ecd563-5636-4007-9229-ab9bd9282a02,0.98667,0.54535,0.058823529411764705,0.50005
d73f177b-7e15-4845-89f2-97f045bcc258,0.13739,0.72303,0.0,0.13812
d8069bdf-3ac9-41fa-871a-f1f31537f67a,0.84168,0.18701,0.0,0.55156
d9ef2eb4-874f-4345-be91-0fd99f946814,0.10119,0.02222,0.0625,0.38049
dae50736-3cbf-487a-abc3-37b751a25d38,0.01368,0.63504,0.25,0.20955
dafbf2aa-01dc-4c72-b5c7-cc3d70ebc39e,0.69533,0.52837,0.058823529411764705,0.40859
df0a92b6-68eb-4036-a116-5f1987b65b1a,0.77438,0.05174,0.125,0.61588
df0ec692-c070-4f68-8337-522f5aab0ca1,0.0448,0.99394,0.0,0.01695
df2750df-6333-4a8e-94f0-be7345154a00,0.66522,0.15336,0.2,0.57062
df3430f2-eac5-4871-94e0-904e490c9aad,0.45565,0.00554,0.09523809523809523,0.51512
e05c3ba5-d1fc-4c60-9731-544444130ef3,0.1337,0.66731,0.08333333333333333,0.18324
e07141c0-5416-4313-90cb-4d07b32c4874,0.60797,0.49243,0.0,0.37185
e08e445e-37e9-498f-a977-50d171f18ce3,0.42169,0.21666,0.2,0.46834
e0fcf38c-e5fe-430b-8f66-5d6b6d3041e6,0.52843,0.50533,0.0,0.34103
e28b2b21-d43b-4a55-8558-3aefbde59a18,0.5414,0.93206,0.0625,0.22395
e44faeaf-e039-4f30-8840-95e3111d140c,0.48703,0.50087,0.0,0.32872
e584b338-4f99-4c26-ad72-d84659eaaebb,0.97931,0.98256,0.0,0.33225
e5b8ccf8-6b6c-4a59-93de-4329e93e86ad,0.99182,0.13575,0.05263157894736842,0.63623
e614185e-9903-4c7c-97ab-9a7401364599,0.02899,0.99339,0.0,0.01187
e61a4af8-19ac-475e-95e1-901ad33ac9c9,0.01273,0.91188,0.09523809523809523,0.06536
e68b765f-1a24-4c17-9bae-2f472279bd0b,0.31652,0.7028,0.039473684210526314,0.21773
e707303f-0667-4f1a-a09b-0216279a0447,0.88225,0.0129,0.09090909090909091,0.65342
e8db9b43-4254-4520-a058-17bb7d06c2ef,0.66524,0.38972,0.03333333333333333,0.43628
eab3deb4-8c99-4842-9920-6f60606d4128,0.49332,0.51553,0.0125,0.3301
eb26b6f6-12e8-4a9a-9adc-00e2bd9b8ee7,0.49052,0.23302,0.08,0.44583
ed1cfb3a-352a-4a51-a061-ad79a1a9ce3b,0.37498,0.19768,0.2,0.4591
ee8663b6-817f-4bd1-bd14-d870d9737087,0.88707,0.16359,0.05,0.59116
ef439d88-a2b6-4421-8f47-c1e869e2a2d2,0.01973,0.8613,0.0,0.05281
f0695519-e5c9-4252-b30a-44a8b908ae90,0.46467,0.00845,0.15789473684210525,0.53804
f1f40819-70f5-4429-b4bc-0fd0d133c42b,0.43078,0.45719,0.25,0.40786
f5e217b5-c1c8-4a5d-996b-47bdd239fd94,0.84055,0.41442,0.05555555555555555,0.4939
f60bb4b1-51da-4a99-974c-c965ea4b5942,0.39723,0.35242,0.23076923076923078,0.42519
f818dcf9-a6e2-4552-8923-0fba947e3ac1,0.04,0.98236,0.043478260869565216,0.03371
